515858,392561,391923,"7","",50,22,"Beregszászi","utca","",0,0,"O",29,33,"Budaörs"
515859,391944,392561,"7","",50,22,"Beregszászi","utca","",0,0,"O",29,33,"Budaörs"
515862,392563,391179,"7","",50,8,"Vöröshegy","utca","",0,0,"O",19,19,"Budapest"
515863,391178,392563,"7","",50,8,"Vöröshegy","utca","",0,0,"O",19,19,"Budapest"
515866,391752,391780,"7","",50,22,"Gesztenye","utca","O",1,9,"E",2,4,"Budaörs"
515870,391749,392568,"7","TF",50,22,"Farkasréti","utca","O",7,35,"E",10,30,"Budaörs"
515871,392568,391782,"7","TF",50,22,"Farkasréti","utca","O",7,35,"E",10,30,"Budaörs"
515872,392567,392572,"7","FT",50,22,"Bokréta","utca","O",1,7,"E",2,10,"Budaörs"
515873,391766,392567,"7","FT",50,22,"Bokréta","utca","O",1,7,"E",2,10,"Budaörs"
515879,392570,391149,"6","FT",50,30,"Templom","tér","",0,0,"",0,0,"Budaörs"
515882,391753,392574,"7","",50,22,"Templom","tér","",0,0,"",0,0,"Budaörs"
515884,390887,392576,"4","FT",50,45,"Templom","tér","",0,0,"",0,0,"Budaörs"
515887,391759,392578,"7","",50,22,"Esze Tamás","utca","O",3,11,"",0,0,"Budaörs"
515888,392578,392571,"7","",50,22,"Esze Tamás","utca","O",3,11,"",0,0,"Budaörs"
515893,392580,392581,"7","",50,22,"Présház","utca","",0,0,"E",2,16,"Budaörs"
515894,391712,392580,"6","",50,30,"Présház","utca","",0,0,"E",2,16,"Budaörs"
515900,392586,391636,"7","",50,22,"Kõhíd","utca","",0,0,"E",2,18,"Budaörs"
515901,391655,392586,"7","",50,22,"Kõhíd","utca","",0,0,"E",2,18,"Budaörs"
515902,392585,391631,"7","",50,22,"Kõfejtõ","utca","",0,0,"E",2,20,"Budaörs"
515903,391644,392585,"6","",50,30,"Kõfejtõ","utca","",0,0,"E",2,20,"Budaörs"
515904,392588,392587,"6","",50,30,"Nefelejcs","utca","O",9,17,"E",22,22,"Budaörs"
515905,392587,391704,"6","",50,30,"Nefelejcs","utca","O",9,17,"E",22,22,"Budaörs"
515907,392590,391691,"6","",50,30,"Kõkapu","utca","O",1,1,"",0,0,"Budaörs"
515908,391703,392590,"6","",50,30,"Kõkapu","utca","O",1,1,"",0,0,"Budaörs"
515915,392594,390878,"4","",50,45,"Szabadság","út","O",53,89,"E",48,86,"Budaörs"
515918,392595,392594,"4","",50,45,"Szabadság","út","O",53,89,"E",48,86,"Budaörs"
515919,390879,392595,"4","",50,45,"Szabadság","út","O",53,89,"E",48,86,"Budaörs"
515920,392598,392597,"7","",50,22,"Nádasdûlõ","sétány","O",1,21,"E",10,14,"Budaörs"
515921,392596,391415,"7","",50,22,"Nádasdûlõ","sétány","O",1,21,"E",10,14,"Budaörs"
515922,392597,392596,"7","",50,22,"Nádasdûlõ","sétány","O",1,21,"E",10,14,"Budaörs"
515923,392598,391032,"6","",50,30,"Szivárvány","utca","O",1,1,"E",12,20,"Budaörs"
515924,391030,392598,"6","",50,30,"Szivárvány","utca","O",1,1,"E",12,20,"Budaörs"
515927,392600,392601,"7","",50,22,"Széles","utca","O",29,37,"E",56,78,"Budaörs"
515928,391539,392601,"7","",50,22,"Építõk","útja","E",2,4,"",0,0,"Budaörs"
515929,392601,391560,"7","",50,22,"Építõk","útja","E",2,4,"",0,0,"Budaörs"
515930,392600,391071,"5.2","",50,35,"Baross","utca","O",61,61,"E",72,72,"Budaörs"
515931,391073,392600,"5.2","",50,35,"Baross","utca","O",61,61,"E",72,72,"Budaörs"
515933,392603,391608,"7","",50,22,"Petõfi Sándor","utca","O",33,53,"E",34,54,"Budaörs"
515934,391080,392603,"7","",50,22,"Petõfi Sándor","utca","O",33,53,"E",34,54,"Budaörs"
515935,392602,391589,"7","",50,22,"Munkácsy Mihály","utca","O",1,29,"E",2,32,"Budaörs"
515936,391077,392602,"7","",50,22,"Munkácsy Mihály","utca","O",1,29,"E",2,32,"Budaörs"
515940,392610,391079,"5.1","FT",50,40,"","","",0,0,"",0,0,"Budaörs"
515941,391084,392610,"5.1","FT",50,40,"","","",0,0,"",0,0,"Budaörs"
515945,392617,392618,"6","",50,30,"","","",0,0,"",0,0,"Budaörs"
515946,392617,392613,"7","",50,22,"Szellõ","utca","",0,0,"",0,0,"Budaörs"
515948,392618,392023,"7","",50,22,"Õszibarack","utca","O",33,35,"E",26,28,"Budaörs"
515949,392012,392618,"6","",50,30,"Õszibarack","utca","O",33,35,"E",26,28,"Budaörs"
515950,391828,392619,"7","",50,22,"Tavasz","utca","O",21,45,"E",12,36,"Budaörs"
515951,392619,391870,"7","",50,22,"Tavasz","utca","O",21,45,"E",12,36,"Budaörs"
515952,391804,392620,"7","",50,22,"Nyár","utca","O",1,3,"E",2,6,"Budaörs"
515953,392620,391815,"7","",50,22,"Nyár","utca","O",1,3,"E",2,6,"Budaörs"
515955,391807,392621,"7","",50,22,"Tavasz","utca","",0,0,"E",2,4,"Budaörs"
515956,392621,391816,"7","",50,22,"Tavasz","utca","",0,0,"E",2,4,"Budaörs"
515958,392512,392514,"6","",50,30,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515959,392514,391283,"6","",50,30,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
516438,392819,392818,"7","",50,22,"Sport","utca","",0,0,"",0,0,"Budaörs"
523655,397989,390882,"4","",50,45,"Szabadság","út","O",13,51,"E",22,46,"Budaörs"
